"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FDis","t.rmin.ccf",0.2934,-28,9,-37,"MVI","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.4164,0.0737645596298864,0.0841334030816812,-0.0103688434517948,"MVI","Kinneret","Month","Zooplankton",""
"FDis","t.rmax.ccf",0.5884,3,-4,7,"MVI","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.7865,0.0647203562338089,0.0142504274383225,0.0504699287954864,"MVI","Kinneret","Month","Zooplankton",""
"FDis","absmax.ccf",0.2496,-0.111265272808304,0.0717067374938073,-0.182972010302112,"MVI","Kinneret","Month","Zooplankton",""
"FDis","t.absmax.ccf",0.2491,-28,3,-31,"MVI","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0,-0.235129471110638,-0.109701388647492,-0.125428082463146,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.rmin.ccf",0.5418,0,-4,4,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9539,0.145694308658202,0.108965971137914,0.0367283375202887,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","t.rmax.ccf",0.5231,-2,-4,2,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0,-0.235129471110638,0.00243443101095169,-0.23756390212159,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0,-0.235129471110638,-0.091802924383271,-0.143326546727367,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.5498,0,-5,5,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.9674,-0.0344471990985525,-0.0983197931622902,0.0638725940637377,"Community","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.8889,51,6,45,"Community","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.9995,0.234141205644068,0.103560339434137,0.130580866209931,"Community","Kinneret","Month","Zooplankton","*"
"FEve","t.rmax.ccf",0.6168,10,-4,14,"Community","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.9943,0.146728006835066,0.00667768054642232,0.140050326288644,"Community","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.9995,0.234141205644068,0.0893305153337112,0.144810690310357,"Community","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.5637,10,3,7,"Community","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.5395,-0.0938656811287566,-0.097373531035601,0.00350784990684436,"Density","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.3751,-16,4,-20,"Density","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.998,0.210308347476796,0.100599499663492,0.109708847813305,"Density","Kinneret","Month","Zooplankton","*"
"FEve","t.rmax.ccf",0.0479,-56,-4,-52,"Density","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.844,0.0630388683308101,0.00877743321605154,0.0542614351147585,"Density","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.998,0.210308347476796,0.0851508446284939,0.125157502848302,"Density","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.0467,-56,0,-56,"Density","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.0145,-0.188318498285208,-0.102104965075318,-0.0862135332098901,"FI","Kinneret","Month","Zooplankton","*"
"FEve","t.rmin.ccf",0.1082,-52,1,-53,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.9552,0.167464027919131,0.103439057824119,0.0640249700950111,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.5099,0,-1,1,"FI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.9984,0.167464027919131,0.0027600183393306,0.1647040095798,"FI","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.0145,-0.188318498285208,0.0769312440175184,-0.265249742302726,"FI","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.0847,-52,1,-53,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.9723,0.0121410732867664,-0.0724218677541798,0.0845629410409462,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.3559,-16,8,-24,"MVI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.9917,0.189164976588739,0.077530898179073,0.111634078409666,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","t.rmax.ccf",0.0405,-59,-4,-55,"MVI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.8896,0.0830241816882495,0.0118280838489466,0.0711960978393029,"MVI","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.9917,0.189164976588739,0.0653166883659615,0.123848288222778,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.0285,-59,3,-62,"MVI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0,-0.201908588855665,-0.109564453363586,-0.0923441354920785,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","t.rmin.ccf",0.5409,0,-4,4,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.8959,0.134376557141816,0.108962946555087,0.0254136105867295,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.8212,33,-4,37,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0,-0.201908588855665,0.00261393155161973,-0.204522520407284,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0,-0.201908588855665,-0.0915555577901668,-0.110353031065498,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.5493,0,-5,5,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.0624,-0.147436974047959,-0.0932341209330209,-0.0542028531149385,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.9464,56,8,48,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.9995,0.224745290525029,0.0999198180605025,0.124825472464527,"Community","Kinneret","Month","Zooplankton","*"
"FRic","t.rmax.ccf",0.5846,1,-5,6,"Community","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",1,0.221339188262345,0.00809729230513153,0.213241895957214,"Community","Kinneret","Month","Zooplankton","*"
"FRic","absmax.ccf",0.9995,0.224745290525029,0.0887639762298624,0.135981314295167,"Community","Kinneret","Month","Zooplankton","*"
"FRic","t.absmax.ccf",0.4948,1,2,-1,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.0493,-0.151153003759431,-0.0928833422137112,-0.0582696615457199,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.8867,50,5,45,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.7292,0.118656667508502,0.0971827818481641,0.0214738856603382,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.5065,-5,-5,0,"Density","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.9534,0.0951529679103609,0.0104410652796234,0.0847119026307375,"Density","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.0492,-0.151153003759431,0.0846156658481461,-0.235768669607577,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.9155,50,0,50,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.5974,-0.0892459911579342,-0.0973295680668916,0.00808357690895735,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.0779,-56,1,-57,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.712,0.117537012475369,0.098804895153295,0.0187321173220742,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.9316,55,-2,57,"FI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.3176,-0.0211814750972847,0.00362399989296841,-0.0248054749902531,"FI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.7377,0.117537012475369,0.0759888316505359,0.0415481808248333,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.9488,55,0,55,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.2124,-0.100869105600908,-0.0671620904211042,-0.0337070151798042,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.9327,57,10,47,"MVI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.924,0.134957629901681,0.07409495115926,0.060862678742421,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.51,-5,-5,0,"MVI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.9742,0.119820363493698,0.0149320707001507,0.104888292793547,"MVI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.924,0.134957629901681,0.0647270028372202,0.0702306270644608,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.4308,-5,2,-7,"MVI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.3975,-0.113806785037872,-0.10913175529113,-0.00467502974674161,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.5801,4,-4,8,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.2066,0.0959305250554163,0.108724477679912,-0.0127939526244961,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.3083,-26,-4,-22,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.9812,0.0933431397492156,0.0037917010442108,0.0895514387050048,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FRic","absmax.ccf",0.3123,-0.113806785037872,-0.0903826991376891,-0.0234240859001828,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.5861,4,-5,9,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.9561,-0.0553209784513675,-0.139495007374054,0.0841740289226862,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.9986,58,-16,74,"Community","Mendota","Month","Phytoplankton","*"
"FDis","rmax.ccf",1,0.378386267777556,0.141745287994802,0.236640979782754,"Community","Mendota","Month","Phytoplankton","*"
"FDis","t.rmax.ccf",0.5253,-20,-22,2,"Community","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",0.9994,0.260653457990179,0.00199403870236295,0.258659419287816,"Community","Mendota","Month","Phytoplankton","*"
"FDis","absmax.ccf",1,0.378386267777556,0.114690681103504,0.263695586674052,"Community","Mendota","Month","Phytoplankton","*"
"FDis","t.absmax.ccf",0.5088,-20,-20,0,"Community","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",0.0818,-0.208117158496965,-0.143195560909242,-0.0649215975877224,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.9881,59,5,54,"Density","Mendota","Month","Phytoplankton","*"
"FDis","rmax.ccf",0.9986,0.298924200365117,0.143027225785671,0.155896974579447,"Density","Mendota","Month","Phytoplankton","*"
"FDis","t.rmax.ccf",0.4446,-8,-1,-7,"Density","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",0.2392,-0.0481417107404333,0.0064497563667612,-0.0545914671071945,"Density","Mendota","Month","Phytoplankton",""
"FDis","absmax.ccf",0.9986,0.298924200365117,-0.085503482704194,0.384427683069311,"Density","Mendota","Month","Phytoplankton","*"
"FDis","t.absmax.ccf",0.4196,-8,-1,-7,"Density","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",6e-04,-0.342515655386758,-0.141928188689187,-0.200587466697572,"FI","Mendota","Month","Phytoplankton","*"
"FDis","t.rmin.ccf",0.5567,4,-3,7,"FI","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.5948,0.155694456054494,0.142757236900129,0.0129372191543647,"FI","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.973,58,1,57,"FI","Mendota","Month","Phytoplankton",""
