"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.108009779026088,-0.0548768725441074,-12,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.146135236159938,-0.00928889735263415,-11,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.225002233314673,0.0498689921436791,-10,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.416537087931181,0.288551172332513,-9,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.374564870574282,0.356629305812016,-8,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.35761164966598,0.370788885474325,-7,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.403162713867144,0.36778534124065,-6,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.424140361674045,0.355160504597633,-5,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.428764610132203,0.414871710557442,-4,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.433112891543561,0.424821069049897,-3,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.390040956895774,0.473005465830901,-2,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.345530120924512,0.486756472637389,-1,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.345547341650243,0.490811983439467,0,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0682502846414265,0.389542799435094,1,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.00391441936486691,0.370482194053889,2,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.012962535407425,0.327028116668547,3,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0423483199592384,0.271095122638999,4,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0287765358758827,0.203794988002026,5,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.00692090934352266,0.192690196930502,6,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.00562680942802386,0.165003772309171,7,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0207951128333442,0.144740454230375,8,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.00779129087104076,0.102002410780117,9,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0131444119962198,0.0420642953990829,10,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0722219496527901,0.0533649441636201,11,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.10864781880015,0.103469819014596,12,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.107395135902037,0.117609791014105,13,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0644636999835047,0.101411576593252,14,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0437869515054936,0.0716190078977484,15,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0985509187863275,0.0442712216679251,16,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0519624156702284,0.0103739799563979,17,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0192324481737116,0.0257627674147328,18,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.00491261856927015,0.0090196342170284,19,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0046524634888486,0.0709843672458164,20,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0515853044157906,0.0388772501977347,21,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0578307286752495,-0.012596371312687,22,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0283788912272618,-0.0105714266291286,23,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0644479317556959,0.00305160809339357,24,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0222359033931848,0.0529911361980736,25,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0884700812101142,-0.0167359506152903,26,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0671494579744929,-0.00868196400643569,27,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.014672372084034,0.0320737202791892,28,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0365923331938022,0.109558045644122,29,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0594864503557606,0.151269126579847,30,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.14804873457017,0.152619595318008,31,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.137586531971289,0.175067274321202,32,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0885718820608106,0.130887544101486,33,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0353119405012113,0.103291725119295,34,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0233519407756628,0.0498528526960309,35,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0916154606180251,0.0360405325167302,36,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.081190562993675,-0.0122573919376803,37,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0489398034713874,0.0733874237861832,38,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0161308438322358,0.197104153442424,39,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0251036760809858,0.213486170425729,40,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0495301056096796,0.141735536135553,41,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0455899950934646,0.138951705911843,42,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0795794764947387,0.0972956466483618,43,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.078730560140292,0.100425899915474,44,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.128352397704241,0.122267096496751,45,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.141362890173295,0.13150535442022,46,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.135967984696574,0.170037952826233,47,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.16959345067794,0.189197180968714,48,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.120837614568823,0.190921508553179,49,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.142521108135322,0.249453735624963,50,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.104735249177722,0.28178331808412,51,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0361758637950648,0.263424488725747,52,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0155753799811975,0.270976668503933,53,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0750897451451055,0.261976159045878,54,"Density","Lower Zurich","Month","Phytoplankton"
