"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.323959476156383,0.149064688172799,-35,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.299455868298314,0.123590304795458,-34,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.282052080638282,0.1442240303995,-33,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.270716764263328,0.164644654961791,-32,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.251919698316785,0.170219059866967,-31,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.266607353263634,0.176392373929004,-30,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.268628513812982,0.207360004058052,-29,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.243253404509813,0.183266076478646,-28,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.23247783339724,0.228815572227705,-27,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.232777270483452,0.195002674350988,-26,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.254435010407884,0.224826201768963,-25,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.276182518750326,0.224882966841967,-24,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.282747599694525,0.242512423532106,-23,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.282238388534926,0.238660699847247,-22,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.282846962212443,0.216518190160024,-21,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.309650069369538,0.220083875307999,-20,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.295604540026208,0.200490158711763,-19,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.269211690036304,0.159799815293032,-18,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.238527390578915,0.0997238627329974,-17,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.235163198702084,0.0669638342419202,-16,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.224517285539602,0.12967589160531,-15,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.226230323439989,0.163298912380946,-14,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.230715523923169,0.182575503857997,-13,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.233927949896908,0.138281335556763,-12,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.298789104622353,0.18790601339874,-11,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.331203666581193,0.221017829182738,-10,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.419226550805555,0.302499393638504,-9,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.413648902238616,0.280217779259243,-8,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.418495401236111,0.275809517069286,-7,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.41109275383252,0.31234957144407,-6,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.379587599705591,0.330906278572009,-5,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.393154435082435,0.388136911255442,-4,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.421155035341587,0.375506743504863,-3,"Density","Kasumigaura","Month","Phytoplankton"
