"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FEve","rmax.ccf",0.996996996996997,0.210308347476796,0.0955763054765782,0.114732042000218,"Density","Kinneret","Month","Zooplankton","*"
"FEve","t.rmax.ccf",0.0650650650650651,-56,-1,-55,"Density","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.894894894894895,0.0630388683308101,-0.00407388172353944,0.0671127500543495,"Density","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.996996996996997,0.210308347476796,-0.0891651877035115,0.299473535180308,"Density","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.0500500500500501,-56,1,-57,"Density","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.32032032032032,-0.118059477653911,-0.102578387147816,-0.0154810905060955,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.11011011011011,-51,1,-52,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.963963963963964,0.172748824765188,0.103425827234165,0.0693229975310235,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.417417417417417,-11,1,-12,"FI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.941941941941942,0.0835343681870564,0.000941846740443533,0.0825925214466129,"FI","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.963963963963964,0.172748824765188,0.0858865579267042,0.0868622668384841,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.412412412412412,-11,2,-13,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.745745745745746,-0.0452171833667098,-0.0772863148142942,0.0320691314475844,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",1,60,1,59,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","rmax.ccf",0.98998998998999,0.182293148829073,0.0723938779532786,0.109899270875794,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","t.rmax.ccf",0.02002002002002,-60,3,-63,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","r0.ccf",0.925925925925926,0.0846835894878839,-0.00332578261474292,0.0880093721026268,"MVI","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.98998998998999,0.182293148829073,-0.0668113962795112,0.249104545108584,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.016016016016016,-60,4,-64,"MVI","Kinneret","Month","Zooplankton","*"
"FEve","rmin.ccf",0,-0.267919688537954,-0.0952832543985153,-0.172636434139439,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","t.rmin.ccf",0.707707707707708,26,2,24,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.366366366366366,0.0838653557268762,0.0971759138138345,-0.0133105580869584,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.37037037037037,-16,2,-18,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0,-0.204568085277949,0.00407717276587415,-0.208645258043824,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0,-0.267919688537954,0.0674537495000332,-0.335373438037987,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.72972972972973,26,1,25,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.0910910910910911,-0.147436974047959,-0.0974284782379757,-0.0500084958099837,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.952952952952953,56,0,56,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.998998998998999,0.22474529052503,0.0957302618135444,0.129015028711485,"Community","Kinneret","Month","Zooplankton","*"
"FRic","t.rmax.ccf",0.521521521521522,1,-1,2,"Community","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",1,0.221339188262345,-0.00156655336707951,0.222905741629425,"Community","Kinneret","Month","Zooplankton","*"
"FRic","absmax.ccf",0.998998998998999,0.22474529052503,-0.082674284026318,0.307419574551347,"Community","Kinneret","Month","Zooplankton","*"
"FRic","t.absmax.ccf",0.513513513513513,1,0,1,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.0540540540540541,-0.151153003759431,-0.0958977296340648,-0.0552552741253663,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.902902902902903,50,1,49,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.751751751751752,0.118656667508502,0.0921844788038079,0.0264721887046944,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.461461461461461,-5,0,-5,"Density","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.966966966966967,0.0951529679103609,-0.00371587009029317,0.0988688380006541,"Density","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.0540540540540541,-0.151153003759431,-0.083574150568752,-0.0675788531906791,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.917917917917918,50,1,49,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.947947947947948,-0.0447228568694629,-0.0976431081491397,0.0529202512796769,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.4994994994995,1,2,-1,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.837837837837838,0.135634709575895,0.0990239829086113,0.0366107266672833,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.902902902902903,53,-1,54,"FI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.226226226226226,-0.0362835716861991,0.00121552396907165,-0.0374990956552708,"FI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.842842842842843,0.135634709575895,0.0832789534855015,0.0523557560903931,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.92992992992993,53,1,52,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.0960960960960961,-0.124613157106692,-0.0727404501076864,-0.0518727069990061,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",1,60,1,59,"MVI","Kinneret","Month","Zooplankton","*"
"FRic","rmax.ccf",0.521521521521522,0.0701241865192581,0.0678340056504879,0.00229018086877027,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.363363363363363,-16,3,-19,"MVI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.790790790790791,0.0392514591233926,-0.00307856466695477,0.0423300237903474,"MVI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.0960960960960961,-0.124613157106692,-0.0627751579770592,-0.0618379991296333,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",1,60,3,57,"MVI","Kinneret","Month","Zooplankton","*"
"FRic","rmin.ccf",0.038038038038038,-0.161909890622963,-0.092425311272954,-0.0694845793500088,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.445445445445445,-5,4,-9,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.925925925925926,0.1407340262489,0.0942124591547723,0.0465215670941278,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.908908908908909,49,3,46,"Z_P.ratio","Kinneret","Month","Zooplankton",""
